input_file,α,sam_ratio,subs_rate,rs,total_oligos,total_reads,mean_coverage,oligo_recovery(seq),dropout(seq),oligo_recovery(decode),dropout(decode),GRAND_pass_oligos,GRAND_fail_oligos,GRAND_success_rate,chunks_recovered,total_chunks,data_recovery,decode_success,decode_time
lena.jpg,0.5,0.01,0.0035,,644,3565,5.54,97.52,2.48,79.19,20.81,59,4,93.65,429,429,100.0,Yes,1.48
lena.jpg,0.5,0.01,0.0035,,644,3627,5.63,98.29,1.71,80.59,19.41,46,1,97.87,429,429,100.0,Yes,1.0
lena.jpg,0.5,0.01,0.0035,,644,3527,5.48,97.36,2.64,78.88,21.12,52,3,94.55,429,429,100.0,Yes,1.99
lena.jpg,0.5,0.01,0.0035,,644,3850,5.98,98.29,1.71,79.66,20.34,48,7,87.27,429,429,100.0,Yes,2.19
lena.jpg,0.5,0.01,0.0035,,644,3918,6.08,97.98,2.02,79.66,20.34,36,4,90.0,429,429,100.0,Yes,1.43
lena.jpg,0.5,0.01,0.0035,,644,3821,5.93,96.58,3.42,83.39,16.61,45,4,91.84,429,429,100.0,Yes,1.93
lena.jpg,0.5,0.01,0.0035,,644,3909,6.07,98.76,1.24,83.07,16.93,43,4,91.49,429,429,100.0,Yes,1.22
lena.jpg,0.5,0.01,0.0035,,644,3843,5.97,98.76,1.24,78.26,21.74,54,6,90.0,429,429,100.0,Yes,1.89
lena.jpg,0.5,0.01,0.0035,,644,4267,6.63,99.53,0.47,80.59,19.41,38,5,88.37,429,429,100.0,Yes,2.01
lena.jpg,0.5,0.01,0.0035,,644,4237,6.58,99.38,0.62,80.43,19.57,41,3,93.18,429,429,100.0,Yes,1.23
lena.jpg,0.5,0.01,0.0035,,644,4174,6.48,98.76,1.24,80.59,19.41,50,2,96.15,429,429,100.0,Yes,1.31
lena.jpg,0.5,0.01,0.0035,,644,4160,6.46,98.76,1.24,79.35,20.65,42,9,82.35,429,429,100.0,Yes,3.2
lena.jpg,0.5,0.01,0.0035,,644,4245,6.59,99.07,0.93,79.35,20.65,47,1,97.92,429,429,100.0,Yes,1.26
lena.jpg,0.5,0.01,0.0035,,644,4418,6.86,97.98,2.02,80.9,19.1,45,6,88.24,429,429,100.0,Yes,1.81
lena.jpg,0.5,0.01,0.0035,,644,4552,7.07,99.38,0.62,79.5,20.5,40,4,90.91,429,429,100.0,Yes,1.2
lena.jpg,0.5,0.01,0.0035,,644,4504,6.99,99.07,0.93,80.59,19.41,40,3,93.02,429,429,100.0,Yes,1.25
lena.jpg,0.5,0.01,0.0035,,644,4515,7.01,98.6,1.4,79.97,20.03,32,4,88.89,429,429,100.0,Yes,1.36
lena.jpg,0.5,0.01,0.0035,,644,4396,6.83,98.6,1.4,78.88,21.12,37,3,92.5,429,429,100.0,Yes,1.12
lena.jpg,0.5,0.01,0.0035,,644,4899,7.61,99.38,0.62,80.59,19.41,31,2,93.94,429,429,100.0,Yes,0.96
lena.jpg,0.5,0.01,0.0035,,644,4848,7.53,98.91,1.09,79.66,20.34,35,1,97.22,429,429,100.0,Yes,0.77
