input_file,α,sam_ratio,subs_rate,rs,total_oligos,total_reads,mean_coverage,oligo_recovery(seq),dropout(seq),oligo_recovery(decode),dropout(decode),GRAND_pass_oligos,GRAND_fail_oligos,GRAND_success_rate,chunks_recovered,total_chunks,data_recovery,decode_success,decode_time
lena.jpg,0.5,0.01,0.0035,,644,4124,6.4,97.98,2.02,82.45,17.55,16,45,26.23,429,429,100.0,Yes,0.23
lena.jpg,0.5,0.01,0.0035,,644,4279,6.64,98.91,1.09,79.66,20.34,13,33,28.26,429,429,100.0,Yes,0.22
lena.jpg,0.5,0.01,0.0035,,644,4170,6.48,98.45,1.55,77.64,22.36,4,41,8.89,429,429,100.0,Yes,0.19
lena.jpg,0.5,0.01,0.0035,,644,4453,6.91,99.69,0.31,78.57,21.43,7,32,17.95,429,429,100.0,Yes,0.19
lena.jpg,0.5,0.01,0.0035,,644,4482,6.96,98.29,1.71,78.42,21.58,12,38,24.0,429,429,100.0,Yes,0.2
lena.jpg,0.5,0.01,0.0035,,644,4446,6.9,99.07,0.93,81.21,18.79,14,44,24.14,429,429,100.0,Yes,0.23
lena.jpg,0.5,0.01,0.0035,,644,4550,7.07,99.53,0.47,81.06,18.94,4,49,7.55,429,429,100.0,Yes,0.22
lena.jpg,0.5,0.01,0.0035,,644,4428,6.88,99.38,0.62,78.73,21.27,10,42,19.23,429,429,100.0,Yes,0.19
lena.jpg,0.5,0.01,0.0035,,644,4862,7.55,98.6,1.4,77.64,22.36,10,32,23.81,429,429,100.0,Yes,0.18
lena.jpg,0.5,0.01,0.0035,,644,4824,7.49,99.53,0.47,79.04,20.96,7,26,21.21,429,429,100.0,Yes,0.19
lena.jpg,0.5,0.01,0.0035,,644,4862,7.55,98.6,1.4,77.48,22.52,5,26,16.13,429,429,100.0,Yes,0.22
lena.jpg,0.5,0.01,0.0035,,644,4778,7.42,99.38,0.62,78.57,21.43,8,25,24.24,429,429,100.0,Yes,0.18
lena.jpg,0.5,0.01,0.0035,,644,4742,7.36,98.6,1.4,79.35,20.65,9,43,17.31,429,429,100.0,Yes,0.22
lena.jpg,0.5,0.01,0.0035,,644,5257,8.16,99.07,0.93,80.28,19.72,6,30,16.67,429,429,100.0,Yes,0.19
lena.jpg,0.5,0.01,0.0035,,644,5066,7.87,99.38,0.62,79.66,20.34,17,29,36.96,429,429,100.0,Yes,0.18
lena.jpg,0.5,0.01,0.0035,,644,5040,7.83,98.76,1.24,79.81,20.19,10,36,21.74,429,429,100.0,Yes,0.22
lena.jpg,0.5,0.01,0.0035,,644,4997,7.76,99.53,0.47,80.75,19.25,6,30,16.67,429,429,100.0,Yes,0.19
lena.jpg,0.5,0.01,0.0035,,644,5012,7.78,98.76,1.24,79.04,20.96,13,36,26.53,429,429,100.0,Yes,0.19
lena.jpg,0.5,0.01,0.0035,,644,5516,8.57,99.38,0.62,79.19,20.81,6,29,17.14,429,429,100.0,Yes,0.18
lena.jpg,0.5,0.01,0.0035,,644,5506,8.55,98.76,1.24,77.33,22.67,9,28,24.32,429,429,100.0,Yes,0.18
lena.jpg,0.5,0.01,0.0035,,644,5598,8.69,99.07,0.93,78.88,21.12,7,26,21.21,429,429,100.0,Yes,0.22
lena.jpg,0.5,0.01,0.0035,,644,5409,8.4,99.69,0.31,79.5,20.5,4,26,13.33,429,429,100.0,Yes,0.19
lena.jpg,0.5,0.01,0.0035,,644,5447,8.46,99.84,0.16,78.11,21.89,5,30,14.29,429,429,100.0,Yes,0.18
lena.jpg,0.5,0.01,0.0035,,644,5746,8.92,99.69,0.31,82.76,17.24,1,24,4.0,429,429,100.0,Yes,0.24
lena.jpg,0.5,0.01,0.0035,,644,5715,8.87,99.38,0.62,80.43,19.57,12,36,25.0,429,429,100.0,Yes,0.2
lena.jpg,0.5,0.01,0.0035,,644,5717,8.88,99.38,0.62,84.01,15.99,6,28,17.65,429,429,100.0,Yes,0.19
lena.jpg,0.5,0.01,0.0035,,644,5848,9.08,99.07,0.93,77.8,22.2,6,28,17.65,429,429,100.0,Yes,0.23
lena.jpg,0.5,0.01,0.0035,,644,5841,9.07,98.76,1.24,79.35,20.65,4,16,20.0,429,429,100.0,Yes,0.19
lena.jpg,0.5,0.01,0.0035,,644,6091,9.46,99.84,0.16,83.54,16.46,5,20,20.0,429,429,100.0,Yes,0.2
lena.jpg,0.5,0.01,0.0035,,644,6112,9.49,99.38,0.62,80.59,19.41,7,30,18.92,429,429,100.0,Yes,0.19
lena.jpg,0.5,0.01,0.0035,,644,6229,9.67,99.69,0.31,81.37,18.63,11,27,28.95,429,429,100.0,Yes,0.21
lena.jpg,0.5,0.01,0.0035,,644,6095,9.46,99.53,0.47,81.37,18.63,10,24,29.41,429,429,100.0,Yes,0.19
lena.jpg,0.5,0.01,0.0035,,644,6234,9.68,99.69,0.31,77.95,22.05,3,23,11.54,429,429,100.0,Yes,0.2
lena.jpg,0.5,0.01,0.0035,,644,6485,10.07,99.53,0.47,85.56,14.44,6,20,23.08,429,429,100.0,Yes,0.2
lena.jpg,0.5,0.01,0.0035,,644,6452,10.02,99.69,0.31,82.3,17.7,7,30,18.92,429,429,100.0,Yes,0.21
lena.jpg,0.5,0.01,0.0035,,644,6401,9.94,99.38,0.62,82.45,17.55,8,19,29.63,429,429,100.0,Yes,0.2
lena.jpg,0.5,0.01,0.0035,,644,6497,10.09,99.69,0.31,79.04,20.96,7,22,24.14,429,429,100.0,Yes,0.19
lena.jpg,0.5,0.01,0.0035,,644,6501,10.09,99.53,0.47,81.68,18.32,5,15,25.0,429,429,100.0,Yes,0.18
